index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
12;EFH_dooo_2007;2007;2007;2;1;1.065430045;3;13.17234325;9.279263496;1.386399984;2.390000105;2;0.100000001;0.100000001;0.180000007;0.270000011;0.100000001;20;0.850000024;2007;2007;0;0;0;0;2007;2007;0;0;0;0;12;3;4;1;1;0;0;169.4591827;135.5673523;167.4627686;120.5731812;122.2296448;30.1432991;0;48.89185715;455.8452148;324.0059814;352.4750977;1.153525114;0.866907835;50.26408768;68.24921417;64.93479919;6.622689247;6.622689247;5.087596893;0.965887487;20.3080101;12;no action;0;0;11003.79785;11565.45605;11003.79785;2017.956055;0.879375458;10077.39063;0.958832026;10682.64746;0.918664038;10374.30273;1.03484714;11279.78125;3058.806152;3485.856934;3197.599854;3339.874268;2946.652832;2919.57666;0;1746.338379;3065.999756;793.2845459;8760;0.906380713;0.82573545;0.134817064;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.400000006;0.360000014;0.400000006;1;0;1;1;1;42.20061111;14.21030903;48.22927856;0;34.22430038;13.88645077;47.93661118;200.687561;8603.061523;5095.53418;0;3415.200195;0;5125.939453;2206.329834;72.97956085;0;779.4967651;0;0;0;4453.387207;4453.387207;0;0;20168.51563;4453.387207;0;2312.963867;1765.379517;1394.566895;683.9538574;207.5257568;50.03466797;6.885925293;13.38256836;240.100647;892.8508911;1662.503418;2335.307617;157.0549927;281.89328;419.5490112;547.1112671;650.4002686;627.7376709;683.5603027;615.6953125;483.9450989;334.9108887;181.8365021;111.8392715;1663152.5;806993;5.689774513;18.43156242;50.99171829;152.4204559;381.951416;565.1761475;876.8018188;700.4743042;234.8580322;57.06274796;11.14447212;3.803580523;0;0;0;0;0;0;0;0;8.20721817;3.517379284;1.302733064;3.75;13.04494476;62.0941658;6064.933594;1281.393066;0.21127899;0;0;36.00723648;0;239.3736572;239.3736572;64.93479919;1;0;0
13;EFH_dooo_2008;2008;2008;2;1;1.194919944;3;13.90879536;10.33711338;1.488610029;2.390000105;2;0.100000001;0.100000001;0.180000007;0.270000011;0.100000001;20;0.850000024;2008;2008;0;0;0;0;2008;2008;0;0;0;0;13;3;4;1;1;0;0;214.0275726;171.2220612;194.1787567;139.8087006;143.7767944;34.95217896;0;57.5107193;575.7341919;409.2207336;445.1773376;1.245330334;0.802999794;46.37878036;63.11626816;60.42201233;7.872363091;7.872363091;5.990953445;0.961853802;20.22618484;13;no action;0;0;12931.97656;13508.62207;12931.97656;2548.686035;0.879375458;11833.66211;0.958832026;12551.23145;0.918664038;12185.67285;1.03484714;13259.17188;3456.390869;3963.726318;3620.977783;3789.999512;3323.628662;3296.904541;0;1715.9552;3065.999756;850.8449097;8760;0.294083029;0.923921883;0.230799213;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.400000006;0.360000014;0.400000006;1;0;1;1;1;48.93304443;16.71536064;55.92348862;0;40.25750351;16.18294144;60.54411316;238.5564575;10365.48926;5930.343262;0;4326.140625;0;5764.583496;2439.585205;80.91446686;0;935.8911743;0;0;0;5624.644043;5624.644043;0;0;23874.10938;5624.644043;0;2713.295898;2071.483887;1632.444824;793.1520996;233.3380127;53.72399902;6.902648926;13.6942749;270.7015381;1036.6698;1944.949951;2738.264648;182.785553;328.0762634;488.2843628;636.7453613;756.9562988;730.5808105;795.5490112;716.5656738;563.2305908;389.7798462;211.6270294;130.1620636;2086813.25;1032989.75;6.101085186;19.42285156;54.11456299;164.7722321;424.1593323;639.7203979;1006.824097;802.1087646;260.9992371;61.99291992;12.04220676;4.13331604;0;0;0;0;0;0;0;0;9.516548157;4.078520775;1.510563254;3.75;15.12605667;67.63506317;5178.389648;1395.736572;0.269531012;0;0;34.08999634;0;239.3736572;239.3736572;60.42201233;1;0;0
14;EFH_dooo_ab 2009;2008;2008;2;1;1.069200039;3;11.12976265;9.873085022;1.419250011;2.390000105;2;0.100000001;0.100000001;0.180000007;0.270000011;0.100000001;20;0.850000024;2009;2009;0;0;0;0;2009;2009;0;0;0;0;14;3;4;1;1;0;0;155.954422;124.7635422;160.3686218;115.4654007;109.8850937;28.86635399;0;43.95403671;419.517395;298.1848755;324.3851929;1.152197719;0.86790663;51.18603516;69.92666626;65.66497803;6.17999649;6.17999649;4.800268173;0.974523425;20.48319435;14;no action;0;0;10240.74414;10905.37305;10240.74414;1857.138794;0.879375458;9373.094727;0.958832026;9939.939453;0.918664038;9651.154297;1.03484714;10499.26367;2982.36792;3392.06958;3115.623535;3252.118652;2874.614502;2863.88501;0;1764.624268;3065.999756;773.7645874;8760;0.372755438;0.455193013;0.201961637;0.116259106;0.349999994;1.600000024;1.600000024;0.201977074;0.201977074;0.400000006;0.360000014;0.400000006;1;0;1;1;1;40.41289139;12.77514267;46.18616867;0;30.76782608;13.01420307;44.11638641;187.2726135;8083.25293;4864.250977;0;3136.262695;0;4862.185547;2173.40625;70.13989258;0;738.8218384;0;0;0;4098.482422;4098.482422;0;0;18988.625;4098.482422;0;2182.126709;1663.293213;1312.712769;643.0172119;195.5059814;47.4699707;6.612609863;12.81442261;226.6538086;842.0493774;1568.960449;2204.155762;149.9263611;269.0982971;400.5059204;522.2782593;620.8789673;599.2450562;652.5338745;587.7492676;461.979126;319.7094727;173.5830231;106.7629623;1530700.5;742591;5.60126543;18.38753891;50.9081459;151.4444427;375.5795898;550.9586182;848.5875854;679.055481;230.7450562;56.41638947;10.96962261;3.714080811;0;0;0;0;0;0;0;0;7.859539986;3.368374348;1.247546077;3.75;12.49232864;59.67359543;6452.224609;1231.441406;0.190855324;0;0;36.03719711;0;239.3736572;239.3736572;65.66497803;1;0;0
15;RH_fooo_bis 1918;1880;1918;3;3;1.313339949;3;11.00131226;6.4591465;2.138629913;2.900000095;2;0.430000007;0.25;0.129999995;0.189999998;0.100000001;60;0.850000024;1960;2006;0;0;0;0;1960;2006;0;0;0;0;15;1;4;1;1;0;0;151.969101;121.5752792;238.9853516;121.0669785;71.05908966;31.06809425;0;28.42363548;486.3011169;352.5683289;316.0957031;1.65266192;0.605084419;122.5411835;180.9343872;208.753479;14.52885914;14.52885914;4.714068413;0.829211354;17.53546715;15;no action;0;0;31724.07813;27496.43555;31724.07813;1809.680298;0.879375458;29036.88867;0.958832026;30789.75;0.918664038;29895.76367;1.03484714;32530.19922;675.1268921;932.045105;752.9085693;838.3241577;616.1986084;468.1870728;0;1892.539185;3065.999756;767.7785645;8760;0.271199584;0.740846455;0.633599281;0.779999971;1.600000024;2.148997545;2.148997545;0.779999971;0.779999971;0.910000026;0.360000014;0.400000006;1;0;1;1;1;193.7071686;55.42608643;66.76525879;0;45.26464081;36.11631393;42.98901749;440.2684631;10488.35938;6462.785645;0;3572.120605;0;15544.93945;475.7632141;61.60437393;0;137.7592926;0;0;0;3993.747803;3993.747803;0;0;37984.79688;3993.747803;0;4928.979004;4004.890381;3446.414063;2041.982666;825.1358643;231.9495697;28.59246826;62.44562149;918.8275757;2374.91748;3715.957275;4916.343262;188.9099426;341.2244873;523.7163696;698.742981;843.5910645;819.447876;890.4176636;791.3477173;605.5588989;409.8215942;217.5101013;132.4971161;0;0;0.050838612;0.281674176;1.284031034;8.480666161;47.05009842;117.9569168;292.9538574;184.9525146;20.22841454;1.711946726;0.145943373;0.030021109;0;0;0;0;0;0;0;0;9.533175468;2.551131725;1.342700839;3.75;13.5849123;64.88233185;5618.827148;4016.79126;0.714880705;0;0.253085136;31.40090561;0;217.4959259;217.4959259;208.753479;1;0;0
16;RH_fooo_1919 - 1948;1919;1948;3;2;1.226660013;3;10.9003458;7.627937317;1.719409943;2.599999905;2;0.430000007;0.25;0.140000001;0.180000007;0.100000001;50;0.850000024;1960;2006;0;0;0;0;1960;2006;0;0;0;0;16;1;4;1;1;0;0;142.9640503;114.3712387;184.7747192;93.14577484;83.14715576;25.86846161;0;33.25886154;414.5957031;297.3652039;297.3652039;1.453148723;0.688160837;121.4674683;167.6096497;188.5845184;12.41375256;12.41375256;4.516748905;0.845525801;17.86641312;16;no action;0;0;26960.80664;23962.1543;26960.80664;1702.446411;0.879375458;24775.6875;0.958832026;26201.21875;0.918664038;25474.15625;1.03484714;27615.64063;805.8463135;1038.589844;878.0857544;955.5432739;749.8737793;558.9971313;0;1930.290894;3065.999756;753.8370972;8760;0.089406185;0.004195672;0.051822793;0.779999971;1.389999986;2.148997545;2.148997545;0.779999971;0.779999971;0.949999988;0.360000014;0.400000006;1;0;1;1;1;129.4726257;64.8547821;55.591259;0;55.29285431;30.5211525;40.44166946;376.1743469;9131.369141;5283.34668;0;3325.452637;0;12282.9082;550.1599121;74.15927124;0;181.5271301;0;0;0;3757.094971;3757.094971;0;0;33093.52734;3757.094971;0;4276.285156;3478.226563;2994.509277;1781.877808;741.6782227;227.4396973;35.39471054;69.88110352;811.6455078;2059.943115;3221.463867;4263.810059;153.3613739;277.250885;427.2626953;571.7282715;691.5861816;672.3288574;730.364563;648.0189819;494.186615;333.4704285;176.4467926;107.3412857;0;0;0.168328047;0.73143512;2.825068474;14.90552616;67.07785797;147.4395905;321.3633728;215.4799347;31.66534615;3.658921003;0.42336598;0.107547343;0;0;0;0;0;0;0;0;8.049478531;2.012369871;1.117983103;3.75;11.32585335;65.63858795;5497.826172;3386.341797;0.615941942;0;0.253085136;30.64482498;0;194.9963379;194.9963379;188.5845184;1;0;0
17;RH_fooo_1949 - 1957;1949;1957;3;1;1.222200036;3;10.01081657;8.045685768;1.853369951;2.549999952;2;0.430000007;0.25;0.239999995;0.159999996;0.100000001;30;0.850000024;1970;2006;0;0;0;0;1970;2006;0;0;0;0;17;1;4;1;1;0;0;149.2776184;119.4220963;190.752655;78.24771118;80.54388428;45.78063583;0;32.217556;425.4411621;304.5263367;310.4974365;1.492168069;0.670165777;108.71035;138.9547729;150.6345978;11.56848145;11.56848145;4.655468941;0.877134621;18.50761414;17;no action;0;0;22486.37305;20742.83789;22486.37305;1777.630005;0.879375458;20666.04688;0.958832026;21854.83398;0.918664038;21248.98828;1.03484714;23029.50391;4246.832031;4802.308594;4428.302246;4613.374023;4099.503906;3850.562988;0;1793.047607;3065.999756;763.6738892;8760;0.800220549;0.523914218;0.019347334;0.779999971;0.860000014;2.110570431;2.110570431;0.779999971;0.779999971;0.949999988;0.360000014;0.400000006;1;0;1;1;1;67.29302979;62.82422638;96.62325287;0;53.56167984;28.03021812;42.2276535;350.5600586;11250.21289;7742.490723;0;3084.143066;0;12707.02734;3365.658203;200.7290802;0;680.4447632;0;0;0;3923.016357;3923.016357;0;0;31993.04883;3923.016357;0;3969.805908;3094.679199;2511.19165;1316.639038;461.0992432;132.8397827;23.55682373;44.09417343;549.2667236;1705.566528;2933.909424;4000.188965;221.5766602;401.2770996;623.5443726;839.3270264;1019.235352;992.4310303;1077.531494;952.8569336;721.6696777;484.0808716;254.5356293;154.4243927;0;0;3.653610706;15.8216095;54.31012344;199.9273376;552.2012939;828.7486572;1272.013672;970.6744995;285.357605;54.21424866;7.785517693;2.12408042;0;0;0;0;0;0;0;0;14.64125156;3.165675879;1.978547454;3.75;20.09537888;37.88512039;1000000;1172.71228;0.001172712;0;0.046310831;30.10497284;0;194.9963379;194.9963379;150.6345978;1;0;0
18;RH_fooo_1958 - 1968;1958;1968;3;1;1.181589961;3;10.05301762;7.533297539;1.896749973;2.50999999;2;0.430000007;0.25;0.079999998;0.180000007;0.100000001;30;0.850000024;1978;2006;0;0;0;0;1978;2006;0;0;0;0;18;1;4;1;1;0;0;143.6453857;114.9163132;187.4654541;106.3125992;75.7323761;14.99723625;0;30.29295158;403.6435242;288.4399414;298.7824097;1.479769468;0.675780952;134.1832428;187.1033936;216.5580597;13.25661755;13.25661755;4.531805992;0.81733948;17.29463959;18;no action;0;0;31107.56641;26876.53906;31107.56641;1710.560059;0.879375458;28495.7207;0.958832026;30197.10938;0.918664038;29327.44727;1.03484714;31892.17383;642.9082642;782.1498413;686.4751587;732.8019409;608.8416748;322.3335876;0;2027.405273;3065.999756;754.913208;8760;0.458126545;0.076330267;0.027621686;1.230000019;1.440000057;2.110570431;2.110570431;1.230000019;1.230000019;0.949999988;0.360000014;0.400000006;1;0;1;1;1;153.0901489;93.1508255;31.65272331;0;50.36202621;32.82557297;40.63440704;401.7156677;7285.849121;3136.662109;0;3381.189697;0;10356.90234;335.8305969;107.0611649;0;200.01651;0;0;0;3775.000732;3775.000732;0;0;34162.38672;3775.000732;0;4500.629883;3739.049561;3318.394287;2139.334961;1090.544434;462.890625;136.079361;205.3942261;1088.02417;2307.789063;3423.874756;4464.532227;91.04888153;164.600647;253.6609192;339.4284363;410.586731;399.1539001;433.6090088;384.721405;293.3928833;197.9775543;104.7544174;63.72728348;0;0;1.759581923;3.750010014;8.351474762;23.60710716;65.14925385;115.8013763;209.2639313;157.7013092;41.98477173;10.96569443;3.127890587;1.445875287;0;0;0;0;0;0;0;0;4.666683674;1.166671038;0.648150563;3.75;6.566161633;109.82061;2000;3399.434082;1.699717045;0;0;30.27342796;0;194.9963379;194.9963379;216.5580597;1;0;0
19;RH_fooo_1969 - 1978;1969;1978;3;1;1.193079948;3;10.38336372;7.951257706;1.835870028;2.5;2;0.430000007;0.25;0.230000004;0.319999993;0.100000001;30;0.850000024;1989;2006;0;0;0;0;1989;2006;0;0;0;0;19;1;4;1;1;0;0;151.5708923;121.2567139;188.4958954;78.80285645;82.56079865;43.35405731;0;33.0243187;424.3985291;303.1417847;315.2674561;1.477306843;0.67690742;98.12116241;123.4119186;130.4753113;10.57626438;10.57626438;4.705417633;0.895204008;18.87416077;19;no action;0;0;19776.25977;18705.6543;19776.25977;1804.938477;0.879375458;18180.18945;0.958832026;19222.65039;0.918664038;18691.43945;1.03484714;20252.28125;3860.947021;4380.418457;4030.421143;4203.495117;3723.532715;3451.521973;0;1768.64502;3065.999756;767.1746216;8760;0.669267833;0.297069997;0.063137069;0.519999981;0.800000012;2.110570431;2.110570431;0.519999981;0.519999981;0.949999988;0.360000014;0.400000006;1;0;1;1;1;63.04228592;42.93161392;91.50179291;0;54.9029274;25.23786163;42.87637711;320.4928589;11145.92676;7727.134766;0;3129.356689;0;11515.16406;3049.195313;148.1014099;0;663.6503906;0;0;0;3983.282471;3983.282471;0;0;29851.57813;3983.282471;0;3630.876709;2789.37915;2258.739258;1177.115112;406.3417969;113.5751266;18.55316162;34.10089493;457.5880127;1498.734497;2654.942627;3665.709229;245.6291199;439.3083496;642.3255615;826.1651001;972.7542725;935.0501709;1019.580261;926.093811;739.8577271;518.7250366;285.2627563;176.3830719;0;0;3.916042328;17.90334511;54.89367676;184.0028534;483.8403015;719.8028564;1134.626831;901.2807007;290.0811768;59.57674026;8.748588562;2.274045944;0;0;0;0;0;0;0;0;10.86731815;5.995761395;1.873675585;3.75;18.64020538;40.65698242;1000000;1258.513672;0.001258514;0;0;30.30722427;0;194.9963379;194.9963379;130.4753113;1;0;0
20;RH_dooo_1979 - 1983;1979;1983;3;1;1.071040034;3;10.54274845;8.091525078;1.806959987;2.5;2;0.430000007;0.25;0.140000001;0.189999998;0.100000001;30;0.850000024;1994;2006;0;0;0;0;1994;2006;0;0;0;0;20;1;4;1;1;0;0;154.1461792;123.3169479;188.5597534;95.81872559;85.30691528;26.39836502;0;34.1227684;431.609314;308.2923584;320.624054;1.473919749;0.678462982;71.99599457;100.5972366;103.0148926;8.275271416;8.275271416;4.761240005;0.915197074;19.27972984;20;no action;0;0;15879.35254;15506.67969;15879.35254;1835.605713;0.879375458;14575.35742;0.958832026;15427.0293;0.918664038;14993.0498;1.03484714;16268.37891;1550.111328;1854.71936;1647.415283;1748.875366;1472.734131;1167.771606;0;1873.857544;3065.999756;771.0620117;8760;0.961925328;0.528147101;0.443619132;0.179571137;0.680000007;2.569999933;2.569999933;0.383234978;0.383234978;0.670000017;0.360000014;0.400000006;1;0;1;1;1;65.15673065;15.31865978;67.84379578;0;40.00894547;18.83281326;43.60486984;250.7658081;8371.978516;4896.105957;0;3363.899414;0;7184.921387;1103.321899;54.39310074;0;392.3962708;0;0;0;4050.96167;4050.96167;0;0;23878.6582;4050.96167;0;2924.787109;2323.351563;1925.744629;1045.233887;363.0759277;93.44152832;12.70629883;25.72253418;417.7637329;1284.057007;2161.104004;2929.69165;143.1152344;258.5063782;396.7593994;529.3568115;639.0914307;620.8009033;674.5665894;599.5126953;458.7619019;310.4744873;164.7822571;100.3777313;0;0;0.947711825;3.585361004;12.39002323;50.29678345;168.7389832;296.0585632;527.864502;386.0849304;87.08708954;14.36854839;2.07985425;0.608967662;0;0;0;0;0;0;0;0;8.100279808;2.167680502;1.140884519;3.75;11.54301453;66.77033234;5316.74707;2066.837646;0.388741016;0;0;30.35388947;0;194.9963379;194.9963379;103.0148926;1;0;0
21;RH_dooo_1984 - 1994;1984;1994;3;1;1.131629944;3;9.452109337;8.57015419;1.881620049;2.5;2;0.430000007;0.25;0.159999996;0.319999993;0.100000001;30;0.850000024;1999;2006;0;0;0;0;1999;2006;0;0;0;0;21;1;4;1;1;0;0;152.4225769;121.9380646;189.901886;94.11456299;81.00603485;30.38430023;0;32.40241623;426.7832031;304.8451538;317.0389709;1.489587903;0.671326637;75.0263443;102.0710068;103.4304886;8.46726799;8.46726799;4.723910332;0.923017323;19.43836784;21;no action;0;0;15765.1416;15557.92578;15765.1416;1815.080566;0.879375458;14402.0791;0.958832026;15291.94336;0.918664038;14838.31152;1.03484714;16172.42383;2007.375977;2385.562988;2128.541504;2254.519775;1910.770508;1606.23938;0;1837.4198;3065.999756;768.465271;8760;0.595000684;0.169877857;0.733311355;0.152054816;0.769999981;2.569999933;2.569999933;0.27646327;0.27646327;0.550000012;0.360000014;0.400000006;1;0;1;1;1;72.46820831;12.31735802;78.08764648;0;31.18732262;19.40605354;43.11730194;256.5838928;9083.520508;5724.756348;0;3270.915283;0;8023.043945;1484.484497;64.83753967;0;458.0539856;0;0;0;4005.665283;4005.665283;0;0;24641.44727;4005.665283;0;2985.357178;2330.699219;1914.283691;1019.338623;347.739502;89.58618164;12.19003296;23.7376709;386.9451904;1259.724731;2187.832031;3000.491699;181.9777527;325.4677124;475.8758545;612.0759277;720.6785889;692.7449951;755.3701782;686.1095581;548.1339111;384.3046875;211.3408813;130.6758575;0;0;1.553538084;6.557097912;20.70634842;75.35779572;226.2296448;372.3206482;645.359314;497.278717;133.1852264;24.35010719;3.519789457;0.957762361;0;0;0;0;0;0;0;0;7.616262436;4.202075481;1.313148618;3.75;13.06381893;58.33768082;6665.970703;1805.809448;0.270899683;0;0;30.13979912;0;194.9963379;194.9963379;103.4304886;1;0;0
22;RH_dooo_1995 - 2001;1995;2001;3;1;1.109330058;3;10.09862614;8.432164192;1.816910028;2.529999971;2;0.430000007;0.25;0.140000001;0.159999996;0.100000001;30;0.850000024;1995;1995;0;0;0;0;1995;1995;0;0;0;0;22;1;4;1;1;0;0;154.7158356;123.7726669;190.5652771;97.55158234;85.15327454;26.67913818;0;34.06130981;437.8458252;313.1448364;321.8089294;1.48655498;0.672696292;44.9509201;65.69068146;60.33289337;5.774224281;5.774224281;4.773550034;0.989604235;20.78911591;22;no action;0;0;9334.454102;10163.38867;9334.454102;1842.389526;0.879375458;8490.035156;0.958832026;9041.704102;0.918664038;8760.640625;1.03484714;9586.027344;2178.509033;2595.393555;2313.749512;2452.688721;2069.570068;2044.072388;0;1760.130371;3065.999756;771.9158936;8760;0.561952949;0.877783239;0.666222155;0.116259106;0.49000001;1.600000024;1.600000024;0.201977074;0.201977074;0.317000002;0.360000014;0.400000006;1;0;1;1;1;47.80027771;9.899843216;42.68662262;0;18.89551163;11.92822552;43.7660141;174.9765015;7853.020508;4552.401367;0;3233.246826;0;4046.481934;1574.137207;53.57587814;0;550.7958984;0;0;0;4065.931885;4065.931885;0;0;18016.4082;4065.931885;0;2077.578369;1596.189209;1241.038086;557.079834;120.2128296;17.49810791;1.139709473;3.041870117;165.9841309;790.5727539;1497.974854;2095.077881;130.2818146;235.9414215;366.629364;493.5043945;599.2861938;583.526001;633.5629883;560.2573242;424.324707;284.6281433;149.6609344;90.79788971;0;0;0.451352417;2.355213404;11.02922344;61.47987366;245.4204559;436.5465088;741.5044556;550.1760254;114.8164978;13.25961876;1.209451437;0.260274768;0;0;0;0;0;0;0;0;8.532341003;1.844830275;1.153018951;3.75;11.71079063;66.84963226;5304.058594;2069.292236;0.390133739;0;0;30.18088913;0;194.9963379;194.9963379;60.33289337;1;0;0
23;RH_dooo_2002 - 2004;2002;2004;3;1;1.036689997;3;9.978074074;8.427343369;1.800930023;2.5;2;0.430000007;0.25;0.270000011;0.239999995;0.100000001;20;0.850000024;2002;2002;0;0;0;0;2002;2002;0;0;0;0;23;1;4;1;1;0;0;151.4377747;121.1502228;185.622467;70.98521423;84.08865356;50.1180687;0;33.63546371;424.0257874;302.8755493;314.9905701;1.465794206;0.682224035;47.97661209;58.3478241;52.61723709;5.88920784;5.88920784;4.702524662;1.000214577;21.00435257;23;no action;0;0;7968.237305;8836.064453;7968.237305;1803.353271;0.879375458;7222.867676;0.958832026;7709.875977;0.918664038;7461.774902;1.03484714;8190.202148;7756.287598;8450.90918;7987.441406;8218.873047;7565.364746;7888.285645;0;1500.382568;3065.999756;766.9724121;8760;0.821553588;0.159992173;0.227574229;0.100000001;0.239999995;1.600000024;1.600000024;0.132477358;0.132477358;0.300000012;0.360000014;0.400000006;1;0;1;1;1;17.03645134;8.408865929;80.18891144;0;17.65861702;12.32928467;42.83871841;178.4608459;9736.125977;6979.189941;0;2711.424805;0;4670.458984;6451.036133;62.85920334;0;1242.392456;0;0;0;3979.784424;3979.784424;0;0;18572.18945;3979.784424;0;1982.234619;1369.242188;945.0118408;348.5092773;73.0701828;13.92816162;1.551544189;3.335784912;99.82257843;585.2456665;1365.584106;2048.52832;210.9950867;379.5717163;571.2770386;751.2940674;898.3079834;869.109375;945.635376;847.4805298;659.5452271;452.7301636;243.8042297;149.4389954;0;0;10.29093552;51.79080582;170.0359497;524.9263916;1138.296997;1446.000122;1939.115967;1603.431152;679.1270752;164.818924;23.01659012;5.436815739;0;0;0;0;0;0;0;0;14.29561615;5.198406219;2.16600275;3.75;21.77385139;34.77514648;1000000;717.6298218;0.00071763;0;0;30.46672058;0;194.9963379;194.9963379;52.61723709;1;0;0
