index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
345;OFF_RB_G_1991-2000_ren_1991-2000_clr_11;1991;2000;15;1;2.299999952;3;33.39020157;13.91258335;4;2.900000095;1;0;0.352941185;0.170000002;0.300000012;0.200000003;25;0.75;1991;2000;4.38E-06;-0.00011588;0.00135033;0.096339822;1991;2000;4.38E-06;-0.00011588;0.00135033;0.096339822;347;1;5;1;13;0;0;1858.175903;1486.540771;1210.951294;879.385376;464.5439758;205.8617249;0;185.8175964;5946.163086;4310.968262;3865.005859;2.951923847;0.338762134;55.95928955;110.7666626;110.7666626;95.39170074;95.39170074;17.58599281;1;20;345;no action;0;0;205823.9375;205823.9375;205823.9375;4373.682129;0.879304588;185012.3125;0.958808482;198569.3281;0.918616891;191644.75;1.034867525;212096.1406;29205.26172;37120.625;31674.25586;34309.73828;29734.4707;7058.029785;0;2157.671387;1129.800049;497.4052124;3228;0.769174814;0.32276392;0.282566577;0.564867735;0.941446185;3.01262784;0;50;0;0.941446185;1;1.600000024;2;0;1;1;1;827.8939819;262.4059143;620.1847534;0;306.1401978;201.6624756;672.3702393;2890.657715;84545.96875;24540.49219;19237.18359;39189.53125;0;47105.90625;8233.970703;880.6118164;6628.962891;13461.7168;0;47985.53906;23992.76953;97665.73438;48832.86719;0;0;290369.9063;109238.4531;0;40743.37109;32750.50391;26621.97461;14455.9375;4179.355469;669.7887573;11.93581486;59.47782898;4254.364258;15265.28125;28101.86914;38710.07031;947.7622681;1444.130859;2148.291992;2625.476074;2991.438965;2990.113525;3044.674561;2763.401367;2210.468994;1683.188721;941.1013794;750.4455566;0;0;162.0153351;223.3342285;502.0843506;1190.842773;3408.98584;6040.021484;7368.591309;6114.078125;2794.190918;942.3638916;292.2016602;166.5526276;0;0;113.3120956;0;0;1.004648328;61.63878632;112.7445602;31.77475739;19.06485367;12.70990276;17.5;52.7147522;204.4479065;2000;5273.807129;2.636903524;0;0;22.48934937;0;131.2288818;131.2288818;110.2688751;1;0;0
346;OFF_RB_G_gen2_1991-2000_ren_2001-2011_clr_11;1991;2000;15;1;2.299999952;3;33.39020157;13.91258335;4;2.900000095;1;0;0.352941185;0.170000002;0.300000012;0.200000003;25;0.75;2001;2011;3.76E-05;0.001366207;0.00396772;0.012914839;2001;2011;3.76E-05;0.001366207;0.00396772;0.012914839;348;1;5;1;13;0;0;1858.175903;1486.540771;1210.951294;879.385376;464.5439758;205.8617249;0;185.8175964;5946.163086;4310.968262;3865.005859;2.951923847;0.338762134;27.11754799;56.34532928;56.34532928;57.66220093;57.66220093;17.58599281;1;20;346;no action;0;0;104699.5313;104699.5313;104699.5313;4373.682129;0.879304588;93145;0.958808482;100669.8281;0.918616891;96825.13281;1.034867525;108183.0156;32652.5293;41450.89844;35439.37109;38371.50391;33819.19531;13226.5918;0;1815.73938;1129.800049;497.4052124;3228;0.941701233;0.427561939;0.115222611;0.279096156;0.465160251;1.395480633;0;50;0;0.465160251;1;1.600000024;2;0;1;1;1;409.0551147;129.6524353;287.276062;0;151.2611694;97.72447968;672.3702393;1747.339478;77849.00781;22283.94141;18060.4668;36797.01563;0;23165.7832;9407.460938;492.9342346;7506.491211;15245.6416;0;47985.53906;23992.76953;97665.73438;48832.86719;0;0;182548.5313;109238.4531;0;22837.58398;17815.42188;13387.71387;5812.985352;736.2836304;38.55738831;0.100983649;1.013096929;832.8300781;6597.231445;14981.80859;21657.99805;860.6135254;1311.339966;1950.751831;2384.057861;2716.369873;2715.16626;2764.710205;2509.300537;2007.211548;1528.415894;854.5651245;681.4404907;0;0;115.560051;173.631897;456.546875;1282.013794;4130.572266;7280.929688;7929.989746;6599.682617;3342.761475;979.3096924;241.4380188;120.0927734;0;0;56.65604782;0;0;0.998543501;60.54014969;56.74488449;31.77475739;19.06485367;12.70990276;17.5;52.7147522;204.4479065;2000;5273.807129;2.636903524;0;0;22.48934937;0;131.2288818;131.2288818;56.4177475;1;0;0
347;OFF_RB_H_2001-2008_ren_2001-2011_clr_11;2001;2008;15;6;2.299999952;3;33.39020157;13.91258335;4;2.900000095;1;0;0.352941185;0.170000002;0.300000012;0.200000003;25;0.75;2001;2011;-4.64E-05;-0.002217012;0.012872186;0.116917163;2001;2011;-4.64E-05;-0.002217012;0.012872186;0.116917163;349;1;5;1;13;0;0;1858.175903;1486.540771;1210.951294;879.385376;464.5439758;205.8617249;0;185.8175964;5946.163086;4310.968262;3865.005859;2.951923847;0.338762134;55.92728424;110.7792892;110.7792892;95.349823;95.349823;17.58599281;1;20;347;no action;0;0;205847.4063;205847.4063;205847.4063;4373.682129;0.879304588;184967.5;0.958808482;198568.5156;0.918616891;191621.2656;1.034867525;212141.0938;28954.36523;36850.32813;31414.91602;34043.81641;29460.17969;6824.709473;0;2158.86499;1129.800049;497.4052124;3228;0.317863613;0.690632284;0.494373769;0.498222202;0.913407326;3.321480989;0;50;0;0.913407326;1;2.5;2;0;1;1;1;803.2370605;231.4461212;683.7658081;0;297.0224915;201.5471497;672.3702393;2889.388672;84402.83594;24556.67578;19245.76367;39206.97656;0;47210.09766;8178.587891;817.5999146;6585.263184;13372.91309;0;47985.53906;23992.76953;97665.73438;48832.86719;0;0;290250.25;109238.4531;0;40733.11328;32748.5918;26628.83594;14470.57324;4191.497559;672.8722534;12.00048065;59.76620102;4263.23291;15271.43066;28096.76367;38698.72656;948.3872681;1445.083252;2149.708496;2627.207275;2993.411865;2992.085449;3046.682373;2765.223633;2211.926758;1684.298706;941.7219849;750.9404907;0;0;161.8178864;222.5763855;499.4013672;1180.416992;3372.523926;5977.864258;7316.868652;6068.279785;2763.216064;934.2990112;290.8279114;166.2725525;0;0;113.3120956;0;0;1.003628016;69.29836273;112.8689423;31.77475739;19.06485367;12.70990276;17.5;52.7147522;204.4479065;2000;5273.807129;2.636903524;0;0;22.48934937;0;131.2288818;131.2288818;110.3902817;1;0;0
348;OFF_RB_I_2009-2011_ren_2009-2011_clr_11;2009;2011;15;6;2.299999952;3;33.39020157;13.91258335;4;2.900000095;1;0;0.352941185;0.170000002;0.300000012;0.200000003;25;0.75;2009;2011;0;0;0;0.333333343;2009;2011;0;0;0;0.333333343;350;1;5;1;13;0;0;1858.175903;1486.540771;1210.951294;879.385376;464.5439758;205.8617249;0;185.8175964;5946.163086;4310.968262;3865.005859;2.951923847;0.338762134;27.09815598;56.31945038;56.31945038;57.63683319;57.63683319;17.58599281;1;20;348;no action;0;0;104651.4453;104651.4453;104651.4453;4373.682129;0.879304588;93029.01563;0.958808482;100597.5;0.918616891;96730.22656;1.034867525;108156.3672;32506.75586;41323.89453;35297.98047;38236.35156;33660.53516;13043.62891;0;1815.704102;1129.800049;497.4052124;3228;0.154466689;0.232246995;0.807256103;0.268354505;0.407898843;1.717468977;0;50;0;0.429367244;1;2.5;2;0;1;1;1;358.7002869;124.662468;353.5611267;0;139.6219788;97.65459442;672.3702393;1746.570679;77824.60156;22284.97461;18061.04688;36798.1875;0;23162.16016;9378.522461;447.6705322;7482.888184;15197.67578;0;47985.53906;23992.76953;97665.73438;48832.86719;0;0;182476.0313;109238.4531;0;22827.08008;17807.7168;13382.22852;5810.804688;735.7875366;38.4996109;0.100711949;1.01037991;832.1330566;6593.847656;14974.49414;21647.74219;860.6534424;1311.400757;1950.842285;2384.168457;2716.495605;2715.292236;2764.838379;2509.416992;2007.304688;1528.486694;854.6047363;681.4721069;0;0;114.977417;172.6414032;454.0741272;1274.552856;4109.211914;7249.574707;7901.346191;6573.661133;3323.924561;973.3353271;239.995285;119.461586;0;0;56.65604782;0;0;1.001436949;53.13378143;56.56871033;31.77475739;19.06485367;12.70990276;17.5;52.7147522;204.4479065;2000;5273.807129;2.636903524;0;0;22.48934937;0;131.2288818;131.2288818;56.24824524;1;0;0
349;WarehoInd_la_AB_DENKMALSCHUTZ_1890-1944_ren_1920-1980_clr_11;1890;1944;38;4;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1920;1980;2.55E-06;-0.000179729;0.003459695;-0.010078252;1920;1980;2.55E-06;-0.000179729;0.003459695;-0.010078252;351;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;129.2959442;314.1175537;314.1175537;146.4150696;146.4150696;14.43241024;1;17;349;no action;0;0;308081.5;308081.5;308081.5;4690.547363;0.879304588;277686.25;0.958808482;297521.5938;0.918616891;287415.0313;1.034867525;317211.875;22222.66406;25238.50391;23451.51953;24752.83008;21257.58398;9466.746094;0;2104.165039;1606.902222;650.0019531;4591.148926;0.352480441;0.455524594;0.614176869;2.154286623;2.154286623;2.273969412;0;50;0;2.154286623;2;1.600000024;1;0;1;1;1;1872.539917;1056.444946;404.8396606;0;739.5114746;407.3335876;399.8334045;4880.50293;53419.94922;23730.99219;5491.984375;17867.18555;0;118031.6563;9671.240234;3269.902344;2183.667969;7097.85498;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;361501.4375;50550.23047;0;62559.73438;50229.17969;40395.80469;21281.16797;4868.126953;63.73719788;0;0;4787.345703;22136.55664;42493.05469;59266.78516;916.4992676;1396.494263;2077.42749;2538.871094;2892.762207;2891.480713;2944.242188;2672.246338;2137.553711;1627.666504;910.0579224;725.6911011;0;0;221.3765717;338.1835938;630.7008667;1220.825317;2493.5979;3756.567627;5656.440918;4662.953125;1892.682129;817.7363892;322.2011108;209.3987274;0;0;318.7170715;0;0;1.000115275;264.2151794;318.6777954;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0.997674584;146.0868683;0;309.8227234;309.8227234;314.0799561;1;0;0
350;WarehoInd_la_AB_DENKMALSCHUTZ_gen2_1890-1944_ren_1981-1994_clr_11;1890;1944;38;4;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1981;1994;-1.34E-06;-4.50E-05;0.001623896;0.06429638;1981;1994;-1.34E-06;-4.50E-05;0.001623896;0.06429638;352;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;129.2959442;314.1175537;314.1175537;146.4150696;146.4150696;14.43241024;1;17;350;no action;0;0;308081.5;308081.5;308081.5;4690.547363;0.879304588;277686.25;0.958808482;297521.5938;0.918616891;287415.0313;1.034867525;317211.875;22222.66406;25238.50391;23451.51953;24752.83008;21257.58398;9466.746094;0;2104.165039;1606.902222;650.0019531;4591.148926;0.16816996;0.43795377;0.231292322;2.154286623;2.154286623;2.273969412;0;50;0;2.154286623;2;1.600000024;1;0;1;1;1;1872.539917;1056.444946;404.8396606;0;739.5114746;407.3335876;399.8334045;4880.50293;53419.94922;23730.99219;5491.984375;17867.18555;0;118031.6563;9671.240234;3269.902344;2183.667969;7097.85498;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;361501.4375;50550.23047;0;62559.73438;50229.17969;40395.80469;21281.16797;4868.126953;63.73719788;0;0;4787.345703;22136.55664;42493.05469;59266.78516;916.4992676;1396.494263;2077.42749;2538.871094;2892.762207;2891.480713;2944.242188;2672.246338;2137.553711;1627.666504;910.0579224;725.6911011;0;0;221.3765717;338.1835938;630.7008667;1220.825317;2493.5979;3756.567627;5656.440918;4662.953125;1892.682129;817.7363892;322.2011108;209.3987274;0;0;318.7170715;0;0;1.000115275;264.2151794;318.6777954;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0.036296237;146.0868683;0;309.8227234;309.8227234;314.0799561;1;0;0
351;WarehoInd_la_AB_DENKMALSCHUTZ_gen3_1890-1944_ren_1995-2004_clr_11;1890;1944;38;4;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1995;2004;9.03E-08;-0.000104353;-0.000569962;0.105520599;1995;2004;9.03E-08;-0.000104353;-0.000569962;0.105520599;353;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;128.0744781;314.1228943;314.1228943;145.1452179;145.1452179;14.43241024;1;17;351;no action;0;0;308086.7188;308086.7188;308086.7188;4690.547363;0.879304588;278963.0938;0.958808482;297975.375;0.918616891;288294;1.034867525;316825.4063;19280.95117;21939.01367;20335.06641;21455.1582;18455.35156;7389.723145;0;2122.610352;1606.902222;650.0019531;4591.148926;0.240944579;0.435468376;0.358491004;0.882332265;2.646996737;2.205830336;0;50;0;2.646996737;2;1.600000024;1;0;1;1;1;2300.811279;432.6887207;392.7087097;0;908.6462402;403.4855042;399.8334045;4838.174316;50298.28125;24076.89063;5546.438477;18044.30078;0;126183.1172;8657.761719;2292.738281;1959.901855;6370.55127;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;358385;50550.23047;0;62218.03906;50109.19141;40505.60938;21595.62891;5114.21875;71.02724457;0;0;4975.488281;22270.79492;42319.96484;58906.74219;929.8580322;1416.849243;2107.707764;2575.877197;2934.926758;2933.626465;2987.156982;2711.196533;2168.710449;1651.391113;923.3227539;736.2686768;0;0;200.8642426;302.9570618;564.2002563;1071.862793;2161.410645;3237.788574;4903.630859;4020.759521;1627.380615;715.1655273;285.8943481;189.0374756;0;0;318.7170715;0;0;1.000088453;212.7038422;318.6871948;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0;146.0868683;0;309.8227234;309.8227234;314.0939331;1;0;0
352;WarehoInd_la_AB_DENKMALSCHUTZ_gen4_1890-1944_ren_2005-2011_clr_11;1890;1944;38;4;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;2005;2011;4.98E-06;-0.000161082;-0.004564899;0.158332407;2005;2011;4.98E-06;-0.000161082;-0.004564899;0.158332407;354;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;96.22454834;232.1960907;232.1960907;112.0330353;112.0330353;14.43241024;1;17;352;no action;0;0;227734.2188;227734.2188;227734.2188;4690.547363;0.879304588;208027.6719;0.958808482;220900.2656;0.918616891;214343.4063;1.034867525;233619.2656;19951.56836;22261.24805;20979.41016;22058.58203;19138.26953;7885.237305;0;2032.741577;1606.902222;650.0019531;4591.148926;0.861471355;0.083166204;0.823917449;0.970298648;1.29373157;2.425746679;0;50;0;2.910895824;2;1.600000024;1;0;1;1;1;1124.53186;475.8267212;431.8609009;0;999.2360229;303.1455688;399.8334045;3734.43457;49388.25;23404.66016;5448.062988;17724.32813;0;92229.57031;9394.442383;1630.120483;2100.312988;6826.692383;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;277122.4688;50550.23047;0;47052.44531;37545.53906;29785.30664;15128.56543;2991.830078;23.71775055;0;0;2989.055176;15942.23633;31698.0625;44577.45313;903.8962402;1377.290649;2048.860107;2503.958252;2852.983154;2851.719238;2903.755127;2635.499512;2108.159668;1605.283936;897.543457;715.7119141;0;0;160.9486389;255.8819885;514.6685791;1047.829346;2247.533203;3445.213623;5277.897949;4298.601563;1646.716309;667.5431519;238.7736664;149.960144;0;0;235.5238495;0;0;1.000234365;141.5578003;235.4644623;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0;146.0868683;0;309.8227234;309.8227234;232.1389313;1;0;0
353;WarehoInd_la_AB_1919-1944_ren_1920-1980_clr_11;1919;1944;38;2;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1920;1980;2.98E-06;-0.000222337;0.004492422;-0.012912129;1920;1980;2.98E-06;-0.000222337;0.004492422;-0.012912129;355;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;129.2959442;314.1175537;314.1175537;146.4150696;146.4150696;14.43241024;1;17;353;no action;0;0;308081.5;308081.5;308081.5;4690.547363;0.879304588;277686.25;0.958808482;297521.5938;0.918616891;287415.0313;1.034867525;317211.875;22222.66406;25238.50391;23451.51953;24752.83008;21257.58398;9466.746094;0;2104.165039;1606.902222;650.0019531;4591.148926;0.113296367;0.464649439;0.061969116;2.154286623;2.154286623;2.273969412;0;50;0;2.154286623;2;1.600000024;1;0;1;1;1;1872.539917;1056.444946;404.8396606;0;739.5114746;407.3335876;399.8334045;4880.50293;53419.94922;23730.99219;5491.984375;17867.18555;0;118031.6563;9671.240234;3269.902344;2183.667969;7097.85498;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;361501.4375;50550.23047;0;62559.73438;50229.17969;40395.80469;21281.16797;4868.126953;63.73719788;0;0;4787.345703;22136.55664;42493.05469;59266.78516;916.4992676;1396.494263;2077.42749;2538.871094;2892.762207;2891.480713;2944.242188;2672.246338;2137.553711;1627.666504;910.0579224;725.6911011;0;0;221.3765717;338.1835938;630.7008667;1220.825317;2493.5979;3756.567627;5656.440918;4662.953125;1892.682129;817.7363892;322.2011108;209.3987274;0;0;318.7170715;0;0;1.000115275;264.2151794;318.6777954;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0.997674584;41.73910522;0;309.8227234;309.8227234;314.0799561;1;0;0
354;WarehoInd_la_AB_gen2_1919-1944_ren_1981-1994_clr_11;1919;1944;38;2;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1981;1994;2.12E-07;-9.04E-05;0.001912891;0.064155966;1981;1994;2.12E-07;-9.04E-05;0.001912891;0.064155966;356;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;129.2959442;314.1175537;314.1175537;146.4150696;146.4150696;14.43241024;1;17;354;no action;0;0;308081.5;308081.5;308081.5;4690.547363;0.879304588;277686.25;0.958808482;297521.5938;0.918616891;287415.0313;1.034867525;317211.875;22222.66406;25238.50391;23451.51953;24752.83008;21257.58398;9466.746094;0;2104.165039;1606.902222;650.0019531;4591.148926;0.986756027;0.823859334;0.070712924;2.154286623;2.154286623;2.273969412;0;50;0;2.154286623;2;1.600000024;1;0;1;1;1;1872.539917;1056.444946;404.8396606;0;739.5114746;407.3335876;399.8334045;4880.50293;53419.94922;23730.99219;5491.984375;17867.18555;0;118031.6563;9671.240234;3269.902344;2183.667969;7097.85498;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;361501.4375;50550.23047;0;62559.73438;50229.17969;40395.80469;21281.16797;4868.126953;63.73719788;0;0;4787.345703;22136.55664;42493.05469;59266.78516;916.4992676;1396.494263;2077.42749;2538.871094;2892.762207;2891.480713;2944.242188;2672.246338;2137.553711;1627.666504;910.0579224;725.6911011;0;0;221.3765717;338.1835938;630.7008667;1220.825317;2493.5979;3756.567627;5656.440918;4662.953125;1892.682129;817.7363892;322.2011108;209.3987274;0;0;318.7170715;0;0;1.000115275;264.2151794;318.6777954;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0.036296237;41.73910522;0;309.8227234;309.8227234;314.0799561;1;0;0
355;WarehoInd_la_AB_gen3_1919-1944_ren_1995-2004_clr_11;1919;1944;38;2;2.930000067;3;35.63818359;13.76029778;2;5;1;0;0;0.170000002;0.300000012;0.200000003;15;0.75;1995;2004;-1.63E-07;-9.07E-05;-0.00072357;0.10587351;1995;2004;-1.63E-07;-9.07E-05;-0.00072357;0.10587351;357;1;3;1;13;0;0;980.7840576;784.6272583;1047.247925;869.2157593;490.3920288;178.0321503;0;196.1568146;5198.155762;3923.13623;2040.030762;2.56315279;0.390144527;128.0744781;314.1228943;314.1228943;145.1452179;145.1452179;14.43241024;1;17;355;no action;0;0;308086.7188;308086.7188;308086.7188;4690.547363;0.879304588;278963.0938;0.958808482;297975.375;0.918616891;288294;1.034867525;316825.4063;19280.95117;21939.01367;20335.06641;21455.1582;18455.35156;7389.723145;0;2122.610352;1606.902222;650.0019531;4591.148926;0.334994584;0.884819627;0.942713082;0.882332265;2.646996737;2.205830336;0;50;0;2.646996737;2;1.600000024;1;0;1;1;1;2300.811279;432.6887207;392.7087097;0;908.6462402;403.4855042;399.8334045;4838.174316;50298.28125;24076.89063;5546.438477;18044.30078;0;126183.1172;8657.761719;2292.738281;1959.901855;6370.55127;0;15850.29688;7925.148438;51550.01172;25775.00586;0;0;358385;50550.23047;0;62218.03906;50109.19141;40505.60938;21595.62891;5114.21875;71.02724457;0;0;4975.488281;22270.79492;42319.96484;58906.74219;929.8580322;1416.849243;2107.707764;2575.877197;2934.926758;2933.626465;2987.156982;2711.196533;2168.710449;1651.391113;923.3227539;736.2686768;0;0;200.8642426;302.9570618;564.2002563;1071.862793;2161.410645;3237.788574;4903.630859;4020.759521;1627.380615;715.1655273;285.8943481;189.0374756;0;0;318.7170715;0;0;1.000088453;212.7038422;318.6871948;38.47096634;23.08258057;15.38838673;11.89999962;63.82385635;153.6704559;2000;2378.390381;1.189195156;0;0;41.73910522;0;309.8227234;309.8227234;314.0939331;1;0;0
